,xau,Predictions
6667,375.25,357.38388
6668,382.2,360.04376
6669,375.15,362.81186
6670,376.5,364.12057
6671,382.95,365.0304
6672,377.7,366.66037
6673,380.75,367.478
6674,379.5,368.41864
6675,385.3,369.063
6676,384.0,370.4053
6677,388.9,371.5473
6678,389.65,373.20264
6679,393.6,374.85748
6680,393.25,376.85425
6681,393.25,378.58032
6682,397.2,379.95798
6683,394.85,381.61136
6684,390.35,382.7232
6685,388.3,382.8257
6686,393.6,382.30533
6687,392.35,382.48245
6688,386.85,382.64206
6689,384.95,381.9523
6690,384.85,380.83994
6691,385.1,379.75598
6692,386.5,378.88614
6693,385.25,378.42935
6694,386.1,377.97745
6695,395.1,377.72925
6696,395.25,378.93555
6697,395.75,380.3947
6698,393.9,381.7857
6699,400.0,382.6518
6700,401.5,384.14883
6701,404.25,385.8118
6702,394.4,387.6881
6703,395.8,387.8319
6704,394.8,387.6714
6705,397.75,387.2774
6706,398.25,387.33185
6707,394.5,387.58755
6708,399.65,387.30124
6709,405.35,387.69095
6710,406.5,389.07404
6711,406.35,390.70892
6712,400.9,392.14417
6713,403.8,392.46017
6714,403.15,392.84082
6715,406.3,393.0658
6716,406.35,393.69666
6717,400.0,394.35336
6718,398.5,393.9515
6719,397.75,393.08252
6720,391.5,392.0906
6721,390.75,390.26782
6722,389.85,388.38538
6723,387.3,386.6399
6724,387.3,384.8261
6725,391.4,383.28256
6726,0.0,382.67905
6727,391.5,325.53384
6728,390.95,317.37054
6729,391.5,324.30142
6730,390.85,335.5422
6731,399.0,346.32178
6732,399.0,356.40765
6733,399.5,364.59738
6734,393.85,370.95084
6735,394.15,374.86957
6736,396.75,377.49597
6737,401.65,379.72745
6738,401.3,382.25955
6739,402.45,384.45786
6740,406.5,386.41968
6741,410.55,388.6357
6742,410.6,391.20407
6743,406.2,393.48798
6744,406.0,394.66415
6745,406.05,395.30325
6746,405.1,395.68262
6747,405.1,395.7803
6748,407.25,395.7834
6749,407.65,396.08704
6750,406.1,396.4902
6751,401.15,396.62448
6752,401.6,395.90268
6753,398.1,395.11313
6754,396.3,393.88315
6755,398.7,392.44864
6756,401.35,391.54376
6757,399.3,391.3358
6758,405.25,391.05487
6759,404.45,391.70944
6760,403.4,392.40036
6761,405.7,392.83905
6762,404.3,393.48123
6763,408.5,393.85928
6764,405.35,394.74506
6765,411.5,395.15128
6766,407.85,396.30396
6767,409.2,396.9235
6768,411.7,397.51022
6769,412.95,398.37048
6770,415.65,399.3658
6771,418.1,400.66183
6772,412.55,402.2171
6773,415.4,402.75095
6774,418.45,403.3494
6775,418.1,404.3267
6776,421.75,405.20782
6777,421.7,406.49142
6778,414.7,407.67767
6779,411.25,407.5751
6780,415.35,406.59042
6781,420.4,406.1263
6782,419.1,406.65472
6783,419.35,407.195
6784,423.6,407.70578
6785,422.5,408.77844
6786,422.8,409.66714
6787,429.15,410.41342
6788,427.5,411.97583
6789,428.25,413.2636
6790,424.2,414.39548
6791,425.55,414.6707
6792,428.85,414.8667
6793,424.2,415.51022
6794,423.5,415.4622
6795,430.5,415.12808
6796,431.0,415.84113
6797,431.9,416.8136
6798,433.65,417.8605
6799,433.4,419.0341
6800,433.8,420.01547
6801,436.05,420.8476
6802,437.6,421.85062
6803,439.4,422.98138
6804,443.45,424.25183
6805,442.0,425.99274
6806,445.6,427.3647
6807,447.8,428.98248
6808,448.15,430.74908
6809,448.6,432.33475
6810,451.15,433.68954
6811,451.0,435.16083
6812,451.25,436.40454
6813,453.4,437.4292
6814,452.85,438.565
6815,454.2,439.46292
6816,448.65,440.36713
6817,453.05,440.25418
6818,451.8,440.5692
6819,436.9,440.74332
6820,437.1,438.52274
6821,434.0,436.02487
6822,435.1,433.3329
6823,437.1,431.19376
6824,439.0,429.86566
6825,439.5,429.2825
6826,438.9,429.0871
6827,442.45,428.94083
6828,440.95,429.38123
6829,441.0,429.67416
6830,441.1,429.8891
6831,441.1,430.05624
6832,441.1,430.18008
6833,441.1,430.27142
6834,440.25,430.33975
6835,435.6,430.25934
6836,435.6,429.4262
6837,0.0,428.51553
6838,435.6,362.8354
6839,427.75,353.54556
6840,426.0,360.00482
6841,424.35,370.79892
6842,422.2,381.05005
6843,420.0,389.10135
6844,421.35,394.77707
6845,426.6,398.98227
6846,423.6,402.8578
6847,422.5,405.55444
6848,422.25,407.33737
6849,421.75,408.55048
6850,424.95,409.34827
6851,422.9,410.41418
6852,423.3,411.08612
6853,427.35,411.62054
6854,424.5,412.66055
6855,425.8,413.24216
6856,424.5,413.8121
6857,426.8,414.0801
6858,422.15,414.5753
6859,420.9,414.33212
6860,421.6,413.72858
6861,416.5,413.21622
6862,415.9,412.0204
6863,414.4,410.73206
6864,411.1,409.3827
6865,411.15,407.72318
6866,415.5,406.2471
6867,418.85,405.72095
6868,424.2,406.0649
6869,424.4,407.4354
6870,423.1,408.91656
6871,426.25,409.9982
6872,427.1,411.27304
6873,427.15,412.52112
6874,432.85,413.5731
6875,432.6,415.28513
6876,433.75,416.87302
6877,434.25,418.36346
6878,435.45,419.6661
6879,433.45,420.8952
6880,431.75,421.5971
6881,430.2,421.77676
6882,433.45,421.53616
6883,433.0,421.71793
6884,437.25,421.9191
6885,439.5,422.76456
6886,440.9,424.00793
6887,443.7,425.3915
6888,441.95,427.03247
6889,440.65,428.20892
6890,443.0,428.8644
6891,438.6,429.62732
6892,437.15,429.60544
6893,432.7,429.1459
6894,432.15,427.93564
6895,426.15,426.6218
6896,425.15,424.5507
6897,425.15,422.4472
6898,425.15,420.66293
6899,426.1,419.2554
6900,426.45,418.33005
6901,427.5,417.74423
6902,427.15,417.5113
6903,423.9,417.35883
6904,424.6,416.74863
6905,425.75,416.21017
6906,428.0,415.94583
6907,425.2,416.1499
6908,429.0,416.02435
6909,427.3,416.4193
6910,427.5,416.62924
6911,423.45,416.79156
6912,424.6,416.28424
6913,425.75,415.84656
6914,427.45,415.6684
6915,433.2,415.8596
6916,434.0,417.02106
6917,434.6,418.4019
6918,432.9,419.72937
6919,437.0,420.5647
6920,434.35,421.7608
6921,432.5,422.44846
6922,435.7,422.60272
6923,0.0,423.07416
6924,435.7,358.75494
6925,427.9,350.44287
6926,428.8,357.7034
6927,429.15,369.5198
6928,425.15,381.006
6929,425.5,389.88284
6930,427.4,396.5284
6931,426.1,401.67245
6932,424.25,405.32352
6933,420.0,407.6756
6934,419.25,408.635
6935,420.0,408.94632
6936,419.75,409.15427
6937,420.8,409.28253
6938,418.0,409.55118
6939,418.0,409.3986
6940,418.3,409.16055
6941,418.4,408.9796
6942,418.0,408.8591
6943,418.25,408.71326
6944,418.25,408.62036
6945,414.45,408.55362
6946,415.35,407.91718
6947,420.4,407.356
6948,423.55,407.67255
6949,425.85,408.67444
6950,424.1,410.0775
6951,424.55,411.10602
6952,422.5,411.9335
6953,422.55,412.2461
6954,429.1,412.3673
6955,426.85,413.42215
6956,428.7,414.2274
6957,433.0,415.13593
6958,437.5,416.59143
6959,439.35,418.67026
6960,435.2,420.89
6961,437.0,422.15732
6962,439.15,423.23306
6963,440.55,424.4039
6964,439.3,425.63428
6965,437.0,426.49606
6966,435.8,426.76212
6967,437.1,426.6286
6968,432.6,426.60156
6969,427.4,425.9068
6970,423.75,424.33292
6971,423.5,422.19055
6972,425.2,420.18295
6973,424.4,418.793
6974,424.2,417.67978
6975,426.25,416.7991
6976,424.5,416.4406
6977,424.3,416.01306
6978,418.35,415.6043
6979,420.9,414.33932
6980,419.25,413.42398
6981,422.15,412.485
6982,424.25,412.1425
6983,425.0,412.3475
6984,425.4,412.79865
6985,423.25,413.31415
6986,424.0,413.43307
6987,426.4,413.5346
6988,429.0,413.97928
6989,431.65,414.85385
6990,431.0,416.12775
6991,434.6,417.21747
6992,438.6,418.64426
6993,438.25,420.55682
6994,436.2,422.25278
6995,433.3,423.30478
6996,436.55,423.5527
6997,440.75,424.03314
6998,447.25,425.1501
6999,443.5,427.29187
7000,443.0,428.8079
7001,442.0,429.8415
7002,439.65,430.40573
7003,439.65,430.37436
7004,439.65,430.1775
7005,439.35,429.96164
7006,440.0,429.73074
7007,438.85,429.63733
7008,436.75,429.41928
7009,436.75,428.8757
7010,430.65,428.32495
7011,433.25,426.90463
7012,439.6,425.8722
7013,443.6,426.08896
7014,446.05,427.25308
7015,444.15,428.89697
7016,445.05,430.12354
7017,448.55,431.17587
7018,448.25,432.54636
7019,448.35,433.73605
7020,445.4,434.70618
7021,449.3,434.996
7022,454.8,435.65964
7023,457.2,437.17822
7024,464.5,439.081
7025,464.8,441.9508
7026,469.1,444.6835
7027,466.25,447.63107
7028,462.65,449.709
7029,461.7,450.6438
7030,464.1,450.949
7031,464.0,451.39874
7032,472.4,451.80005
7033,473.25,453.46463
7034,0.0,455.3515
7035,466.1,385.3655
7036,467.45,376.38022
7037,463.5,385.3882
7038,471.8,398.747
7039,472.7,412.73315
7040,473.2,424.7301
7041,475.5,434.2074
7042,475.1,441.7179
7043,469.5,447.34955
7044,466.0,450.64703
7045,474.5,452.21362
7046,472.0,454.4022
7047,465.9,456.03043
7048,464.3,456.31985
7049,462.85,455.9554
7050,466.1,455.23615
7051,472.25,455.05365
7052,473.2,456.0276
7053,474.4,457.32776
7054,470.75,458.71463
7055,470.75,459.31818
7056,459.5,459.60062
7057,460.8,457.9444
7058,461.85,456.2217
7059,460.5,454.89523
7060,456.5,453.68314
7061,461.6,452.0756
7062,462.55,451.4241
7063,467.0,451.28314
7064,466.75,452.022
7065,467.5,452.84833
7066,468.25,453.69122
7067,475.75,454.51553
7068,486.15,456.38727
7069,485.85,459.90073
7070,488.95,463.27307
7071,492.6,466.58142
7072,487.6,469.91592
7073,493.4,471.9154
7074,495.9,474.1588
7075,496.0,476.49216
7076,496.0,478.50262
7077,495.65,480.10886
7078,499.75,481.28885
7079,502.5,482.82135
7080,505.65,484.64417
7081,504.25,486.77057
7082,515.4,488.41537
7083,515.7,491.47372
7084,525.5,494.46054
7085,536.5,498.5626
7086,522.5,504.09518
7087,509.5,506.84012
7088,506.25,506.28232
7089,507.0,504.35068
7090,508.75,502.4407
7091,502.5,501.1276
7092,489.0,499.1913
7093,500.0,495.2371
7094,500.0,493.155
7095,500.0,491.88013
7096,500.0,491.064
7097,518.0,490.51123
7098,513.0,493.0299
7099,513.0,495.1567
7100,0.0,496.87335
7101,513.0,418.90594
7102,530.0,410.2232
7103,529.5,423.67557
7104,524.75,442.69995
7105,535.25,459.8149
7106,541.5,475.2484
7107,543.5,488.57614
7108,544.4,499.39645
7109,542.5,507.87006
7110,548.25,513.99097
7111,561.75,519.4299
7112,553.25,526.04456
7113,545.0,530.5192
7114,554.75,532.3818
7115,567.25,534.85583
7116,554.5,539.14484
7117,557.25,541.1176
7118,561.75,542.6597
7119,556.5,544.5432
7120,561.75,545.32404
7121,565.0,546.5719
7122,568.75,548.258
7123,568.25,550.41705
7124,572.15,552.2657
7125,569.0,554.38556
7126,569.75,555.68555
7127,558.7,556.6834
7128,548.75,555.56445
7129,560.25,552.41003
7130,557.0,551.13165
7131,549.3,549.9782
7132,539.7,547.80804
7133,540.5,544.13617
7134,538.75,540.7882
7135,551.7,537.75586
7136,554.5,537.45825
7137,554.0,538.3995
7138,553.0,539.47504
7139,551.2,540.2521
7140,554.15,540.5105
7141,553.25,541.065
7142,556.0,541.44324
7143,564.25,542.1776
7144,563.75,544.25977
7145,565.0,546.2812
7146,565.25,548.1903
7147,553.0,549.795
7148,544.75,549.0039
7149,550.1,546.3385
7150,535.0,544.47473
7151,543.5,540.5939
7152,545.8,538.2643
7153,556.5,537.0747
7154,552.75,538.19135
7155,552.75,539.1293
7156,555.75,539.8992
7157,547.5,540.9794
7158,550.75,540.5767
7159,546.5,540.3914
7160,556.75,539.5573
7161,565.0,540.40186
7162,567.5,542.91693
7163,565.0,545.9134
7164,584.0,548.1553
7165,582.0,553.0184
7166,0.0,557.4169
7167,587.0,468.21692
7168,588.0,461.4228
7169,586.5,476.5888
7170,592.5,497.0299
7171,589.75,516.98016
7172,597.25,533.0057
7173,597.75,546.448
7174,597.25,556.9257
7175,593.0,564.74207
7176,593.0,569.8134
7177,593.0,573.3238
7178,614.75,575.84814
7179,624.75,581.429
7180,625.0,588.618
7181,623.5,595.16724
7182,622.5,600.2478
7183,634.75,603.91895
7184,635.5,608.7061
7185,638.0,613.08435
7186,644.0,617.09143
7187,644.0,621.3725
7188,661.0,624.9988
7189,673.6,630.83105
7190,673.5,638.4431
7191,678.0,645.25635
7192,675.5,651.552
7193,691.25,656.18744
7194,699.9,662.4115
7195,715.5,669.4878
7196,725.0,678.4185
7197,687.5,688.0319
7198,692.0,689.452
7199,699.5,689.4686
7200,693.5,690.30316
7201,651.5,690.09845
7202,652.5,682.2045
7203,666.75,673.997
7204,648.5,669.46826
7205,642.5,663.37866
7206,642.25,656.9851
7207,642.25,651.515
7208,660.5,647.1743
7209,653.0,647.0508
7210,625.0,646.6833
7211,632.25,641.4852
7212,641.8,637.21216
7213,627.0,635.4273
7214,617.75,632.0004
7215,614.0,627.1939
7216,616.0,622.1658
7217,609.2,618.242
7218,586.5,614.0785
7219,567.75,606.6806
7220,569.5,596.5131
7221,574.0,587.58575
7222,571.0,581.16907
7223,567.0,575.9868
7224,574.6,571.3588
7225,584.5,568.9328
7226,579.6,569.1396
7227,583.5,569.1951
7228,588.75,569.8954
7229,582.75,571.5134
7230,589.25,572.0879
7231,613.5,573.41144
7232,0.0,578.80945
7233,622.95,485.50677
7234,622.0,481.01743
7235,623.0,499.2283
7236,626.0,522.9822
7237,631.5,545.29974
7238,626.0,564.42706
7239,630.75,578.42944
7240,650.0,589.44116
7241,649.5,601.06506
7242,663.25,610.8049
7243,652.5,620.9049
7244,645.0,627.5373
7245,641.6,630.9199
7246,642.5,632.2901
7247,634.0,633.0536
7248,605.7,632.045
7249,618.75,625.8579
7250,614.3,621.67554
7251,639.0,617.8236
7252,637.1,619.02924
7253,632.5,620.9847
7254,637.25,622.09625
7255,654.4,623.62244
7256,644.4,627.93896
7257,652.25,630.4783
7258,649.75,633.5646
7259,646.0,635.7808
7260,649.0,636.7563
7261,644.75,637.76587
7262,644.5,637.84717
7263,624.6,637.6497
7264,625.5,633.9276
7265,629.75,630.12024
7266,625.5,627.60187
7267,613.9,625.09845
7268,625.0,621.045
7269,622.75,619.2053
7270,628.1,617.8004
7271,623.75,617.70935
7272,621.25,617.2117
7273,621.25,616.279
7274,613.4,615.3732
7275,617.75,613.25323
7276,623.5,611.932
7277,621.05,612.0001
7278,626.75,612.0046
7279,637.75,613.00757
7280,635.4,615.9963
7281,621.5,618.5987
7282,610.0,618.29333
7283,588.0,615.3045
7284,590.7,608.29584
7285,589.0,601.878
7286,584.4,596.32526
7287,573.6,591.1686
7288,580.5,585.1688
7289,583.5,581.13196
7290,580.25,578.7502
7291,578.75,576.6694
7292,589.0,574.77704
7293,584.75,574.9698
7294,591.0,574.9381
7295,593.75,575.94403
7296,603.0,577.503
7297,599.25,580.53406
7298,0.0,582.8117
7299,600.6,488.036
7300,582.25,479.19724
7301,573.6,489.96964
7302,573.3,504.8979
7303,560.75,518.81256
7304,575.25,527.99255
7305,571.4,536.6446
7306,574.1,542.93054
7307,573.0,547.98047
7308,586.1,551.6586
7309,595.1,556.5835
7310,590.0,562.5589
7311,594.0,567.0225
7312,597.25,571.07947
7313,596.6,574.90076
7314,582.75,577.92725
7315,575.6,577.90155
7316,580.75,575.8801
7317,596.25,574.50604
7318,596.25,576.129
7319,608.5,578.28534
7320,603.75,582.3731
7321,614.1,585.4731
7322,620.75,589.59906
7323,622.75,594.41113
7324,626.1,598.9562
7325,625.75,603.26215
7326,623.2,606.71924
7327,625.25,608.9372
7328,629.3,610.81085
7329,623.5,612.9667
7330,627.0,613.8317
7331,617.75,614.8472
7332,624.75,614.108
7333,620.5,614.2704
7334,625.5,613.8645
7335,624.5,614.27167
7336,631.8,614.6315
7337,630.25,616.19885
7338,639.5,617.53503
7339,638.75,620.21533
7340,637.0,622.64435
7341,637.5,624.3211
7342,646.7,625.6032
7343,648.75,628.156
7344,646.0,630.9512
7345,645.9,632.8878
7346,636.0,634.2723
7347,627.75,633.53644
7348,637.4,630.9492
7349,626.75,629.97833
7350,628.0,627.6888
7351,624.0,625.719
7352,627.4,623.44073
7353,623.75,622.0653
7354,614.0,620.5057
7355,620.5,617.4898
7356,619.25,615.72864
7357,620.5,614.3245
7358,620.5,613.48584
7359,620.5,612.9333
7360,620.5,612.5512
7361,628.5,612.27594
7362,632.0,613.4548
7363,632.0,615.4091
7364,632.0,617.2613
7365,639.75,618.7899
7366,642.6,621.321
7367,628.7,624.1696
7368,609.5,624.2238
7369,609.5,620.2463
7370,609.6,615.87726
7371,608.4,612.0861
7372,612.0,608.87976
7373,619.75,607.0041
7374,627.0,607.1292
7375,627.05,609.0157
7376,626.5,611.0753
7377,635.0,612.7613
7378,629.0,615.5302
7379,639.0,617.05054
7380,642.5,619.7552
7381,642.1,622.88745
7382,651.75,625.5615
7383,645.5,629.36865
7384,644.75,631.72186
7385,645.2,633.2122
7386,650.5,634.287
7387,660.2,635.99274
7388,645.7,639.27075
7389,649.4,639.8664
7390,653.25,640.3815
7391,653.75,641.40533
7392,656.0,642.4728
7393,664.5,643.78235
7394,664.55,646.4294
7395,667.8,648.97656
7396,668.25,651.6702
7397,664.75,654.0184
7398,665.1,655.26447
7399,670.75,656.0804
7400,663.9,657.62787
7401,661.25,657.8767
7402,676.6,657.3167
7403,683.0,659.34186
7404,685.75,662.78345
7405,676.2,666.54395
7406,664.2,668.0745
7407,670.4,666.66486
7408,651.9,665.82056
7409,636.75,661.9169
7410,643.75,655.28613
7411,646.4,650.28864
7412,654.25,646.9499
7413,652.25,646.00836
7414,647.75,645.50635
7415,650.8,644.45123
7416,643.25,643.9644
7417,648.5,642.34766
7418,653.2,641.6458
7419,655.0,642.08203
7420,659.0,643.0621
7421,658.75,644.73895
7422,663.0,646.2711
7423,656.25,648.2693
7424,663.0,648.851
7425,664.0,650.1836
7426,666.75,651.6244
7427,661.0,653.3565
7428,661.75,653.86017
7429,0.0,654.11774
7430,658.25,544.35754
7431,664.25,533.4066
7432,672.25,548.3483
7433,673.5,571.5958
7434,673.5,594.00806
7435,673.5,612.4509
7436,677.4,626.5825
7437,678.2,637.7397
7438,677.25,646.289
7439,681.75,652.5339
7440,686.5,657.943
7441,688.0,663.08453
7442,688.75,667.5959
7443,681.9,671.3628
7444,691.4,673.1042
7445,688.7,675.759
7446,688.4,677.6735
7447,684.0,679.0617
7448,673.0,679.287
7449,677.5,677.2157
7450,677.0,675.71533
7451,673.6,674.46594
7452,669.5,672.89923
7453,674.2,670.79675
7454,688.8,669.7425
7455,688.8,671.70026
7456,684.25,674.0816
7457,683.0,675.40985
7458,673.5,676.0269
7459,669.0,674.6339
7460,670.2,672.16693
7461,668.25,670.02747
7462,667.75,667.96765
7463,656.75,666.2048
7464,657.0,662.873
7465,658.0,659.77625
7466,662.0,657.4013
7467,662.05,656.31604
7468,659.0,655.7557
7469,655.3,654.9056
7470,655.3,653.47943
7471,660.15,652.1378
7472,652.65,651.8803
7473,659.1,650.61365
7474,666.5,650.4719
7475,671.1,651.9121
7476,671.5,654.3387
7477,669.7,656.7049
7478,668.75,658.355
7479,655.25,659.3744
7480,650.3,657.66
7481,647.25,654.6825
7482,647.65,651.3098
7483,653.25,648.4656
7484,653.1,647.22034
7485,656.0,646.57416
7486,656.3,646.7321
7487,657.7,647.1226
7488,650.5,647.7597
7489,652.85,647.0797
7490,650.75,646.6002
7491,647.0,645.8488
7492,642.1,644.5039
7493,647.25,642.3767
7494,650.5,641.30676
7495,0.0,641.2346
7496,654.75,534.0802
7497,654.25,524.5814
7498,654.15,539.6817
7499,651.0,561.29944
7500,648.75,581.0637
7501,661.25,596.60114
7502,661.7,610.40906
7503,663.0,621.3672
7504,667.25,629.9322
7505,666.5,637.16266
7506,666.0,642.70337
7507,666.5,646.82587
7508,666.75,650.0047
7509,674.5,652.4726
7510,681.6,655.7373
7511,682.0,659.92017
7512,684.3,663.73083
7513,674.75,667.24255
7514,670.0,668.3756
7515,660.5,667.87976
7516,661.5,665.3289
7517,665.5,662.8543
7518,665.75,661.48517
7519,666.25,660.6711
7520,670.5,660.2461
7521,671.5,660.7472
7522,668.0,661.5664
7523,675.5,661.7145
7524,662.6,662.9975
7525,668.5,662.03076
7526,668.75,661.74146
7527,668.35,661.6571
7528,667.25,661.583
7529,662.25,661.33624
7530,657.5,660.20447
7531,659.5,658.2043
7532,657.5,656.6639
7533,659.5,655.12695
7534,660.75,654.2175
7535,660.85,653.8382
7536,660.85,653.6841
7537,666.0,653.62006
7538,664.25,654.4983
7539,666.0,655.14923
7540,672.0,655.9612
7541,0.0,657.7281
7542,672.0,547.55865
7543,678.75,538.3502
7544,680.25,555.40515
7545,688.15,579.4772
7546,701.0,603.3822
7547,703.5,625.4808
7548,704.15,643.68555
7549,706.0,657.81165
7550,704.5,668.7415
7551,716.35,676.6869
7552,719.0,684.66406
7553,714.75,691.77094
7554,725.15,696.7501
7555,734.5,702.2811
7556,737.0,708.69055
7557,730.0,714.7144
7558,728.5,718.37305
7559,734.75,720.561
7560,731.75,723.10974
7561,743.0,724.72504
7562,742.5,727.91296
7563,731.0,730.81274
7564,730.25,731.0709
7565,725.5,730.50964
7566,737.0,728.9108
7567,733.75,729.4231
7568,736.0,729.727
7569,741.25,730.39246
7570,749.0,731.98047
7571,749.5,734.93567
7572,758.85,737.81256
7573,756.75,741.9228
7574,762.5,745.2173
7575,764.15,748.83685
7576,763.0,752.18854
7577,751.25,754.6909
7578,758.25,754.3791
7579,757.5,754.7444
7580,767.5,755.0016
7581,779.15,757.0692
7582,788.5,761.3733
7583,783.25,767.24854
7584,789.5,771.54443
7585,790.25,775.92694
7586,796.5,779.6578
7587,804.75,783.75946
7588,822.5,788.77094
7589,834.5,796.48737
7590,841.1,805.79126
7591,831.5,815.16626
7592,803.5,821.11395
7593,804.25,819.8828
7594,813.5,817.31287
7595,794.0,816.47473
7596,789.75,812.4562
7597,778.85,807.7009
7598,795.5,801.492
7599,798.0,799.16595
7600,803.25,798.5607
7601,815.25,799.5413
7602,830.0,803.01404
7603,810.75,809.26935
7604,801.75,811.4481
7605,794.5,810.66235
7606,783.5,807.8495
7607,0.0,802.9144
7608,784.25,660.49115
7609,797.5,647.0927
7610,793.0,665.5829
7611,801.5,691.8218
7612,792.5,718.002
7613,809.5,737.99664
7614,808.75,755.99286
7615,814.0,769.98193
7616,800.7,781.49396
7617,789.5,787.8272
7618,790.75,789.7307
7619,804.25,790.4583
7620,799.75,793.29364
7621,795.25,795.3026
7622,810.5,796.0279
7623,810.5,799.22394
7624,810.5,802.40485
7625,810.5,805.0942
7626,829.0,807.19666
7627,833.75,812.2906
7628,833.75,818.0551
7629,833.75,823.0312
7630,846.75,826.96173
7631,858.85,832.4255
7632,855.0,839.5677
7633,859.25,845.1236
7634,873.5,850.208
7635,877.0,857.005
7636,884.25,863.64594
7637,891.0,870.5369
7638,902.0,877.5766
7639,913.0,885.5612
7640,889.75,894.50214
7641,888.25,897.48834
7642,882.0,898.3798
7643,871.25,897.2647
7644,875.0,893.75433
7645,888.25,891.0551
7646,909.25,891.5569
7647,918.25,896.82117
7648,921.75,904.05096
7649,924.5,911.2317
7650,919.0,917.69354
7651,923.25,921.7155
7652,914.75,925.2963
7653,893.75,926.3654
7654,887.5,922.5231
7655,903.0,917.04175
7656,899.75,915.1387
7657,916.25,913.66235
7658,918.0,915.924
7659,917.0,918.9447
7660,899.0,921.4821
7661,906.0,919.89325
7662,912.5,919.07086
7663,903.25,919.7193
7664,924.0,918.74786
7665,920.0,921.77075
7666,945.0,924.263
7667,943.0,931.2888
7668,937.75,937.6028
7669,937.0,941.692
7670,959.5,944.39185
7671,959.75,950.7582
7672,971.5,956.7568
7673,0.0,964.07745
7674,988.5,787.83734
7675,984.75,786.9106
7676,974.5,819.3703
7677,976.5,857.4616
7678,972.5,891.7579
7679,969.25,918.21045
7680,970.0,937.15845
7681,975.5,950.8349
7682,995.0,961.7622
7683,1003.5,973.96967
7684,1011.25,985.9476
7685,1006.75,997.38745
7686,958.5,1005.7434
7687,925.75,1002.0373
7688,925.75,989.8569
7689,925.75,977.90826
7690,926.75,967.9765
7691,946.75,960.512
7692,946.75,959.0129
7693,934.25,959.0971
7694,933.5,957.1363
7695,887.75,954.9685
7696,890.0,943.9054
7697,896.5,933.435
7698,905.5,925.99963
7699,926.5,922.33356
7700,915.0,924.3853
7701,917.0,925.11194
7702,928.0,925.97504
7703,927.75,928.84314
7704,926.5,931.5546
7705,929.75,933.5435
7706,945.0,935.66345
7707,946.0,940.45966
7708,908.75,945.16815
7709,918.5,941.6257
7710,918.0,938.95435
7711,898.5,936.61957
7712,895.5,930.9326
7713,891.5,925.0134
7714,890.5,919.2428
7715,880.0,914.34814
7716,871.0,908.4639
7717,853.0,901.68854
7718,853.5,892.391
7719,853.5,884.29333
7720,880.0,877.82666
7721,868.25,878.048
7722,877.0,877.442
7723,876.0,878.6468
7724,883.5,879.79865
7725,865.0,882.2285
7726,866.5,880.8761
7727,881.25,879.26697
7728,897.0,880.66534
7729,906.5,885.5539
7730,914.5,892.30145
7731,923.0,899.9367
7732,922.75,908.1348
7733,927.5,914.955
7734,927.5,921.20886
7735,906.75,926.1766
7736,902.5,925.8264
7737,883.0,923.544
7738,885.75,917.2679
7739,0.0,911.79144
7740,888.25,745.1386
7741,879.25,733.291
7742,883.5,752.3724
7743,878.75,780.98145
7744,890.5,807.04364
7745,896.25,830.23285
7746,878.0,849.49304
7747,876.25,860.6604
7748,862.25,867.5228
7749,866.0,869.2698
7750,888.25,870.25354
7751,881.5,875.1782
7752,887.5,878.82654
7753,903.0,882.8917
7754,907.5,889.3724
7755,881.0,896.1405
7756,889.5,896.61035
7757,882.75,897.31934
7758,909.5,896.4457
7759,919.5,900.6607
7760,930.25,907.1656
7761,937.5,915.2807
7762,935.25,923.79297
7763,934.0,930.4369
7764,931.25,935.22437
7765,916.75,938.13354
7766,921.0,937.1594
7767,927.25,936.3443
7768,939.5,936.8563
7769,962.75,940.02045
7770,968.0,947.8907
7771,986.0,956.47565
7772,977.5,967.43085
7773,965.5,975.1717
7774,959.75,978.4325
7775,960.5,978.8923
7776,961.5,978.70435
7777,926.5,978.5446
7778,928.0,971.3357
7779,920.5,964.3282
7780,923.5,956.9419
7781,916.75,951.4342
7782,897.5,945.96747
7783,918.0,937.72296
7784,912.5,934.46405
7785,905.75,931.65125
7786,882.0,928.2293
7787,879.5,920.5987
7788,871.5,912.93665
7789,852.5,904.9462
7790,852.5,894.6038
7791,817.75,885.6199
7792,818.5,871.7429
7793,818.0,859.49493
7794,786.5,849.5525
7795,796.25,835.91583
7796,788.75,825.8107
7797,815.75,816.7425
7798,833.5,814.6906
7799,824.0,817.9711
7800,824.0,820.2522
7801,827.0,822.0284
7802,827.0,823.8974
7803,838.25,825.4275
7804,833.0,828.7657
7805,822.25,830.91876
7806,798.5,830.4299
7807,803.5,824.88916
7808,805.75,820.10315
7809,808.5,816.64185
7810,808.0,814.6528
7811,781.75,813.3069
7812,775.75,807.422
7813,740.75,800.4431
7814,750.25,787.7711
7815,775.0,777.7915
7816,779.5,774.6201
7817,813.0,774.47894
7818,863.0,781.51135
7819,869.0,798.5211
7820,889.0,816.239
7821,899.0,835.1166
7822,896.0,852.8759
7823,888.5,866.657
7824,902.0,875.5872
7825,905.0,884.41
7826,884.5,892.1227
7827,880.0,894.20496
7828,852.0,893.82086
7829,828.0,887.363
7830,875.5,876.0591
7831,876.75,874.82495
7832,903.5,876.1247
7833,883.5,883.27094
7834,900.5,886.5729
7835,831.5,891.91174
7836,832.5,883.0761
7837,847.0,873.0204
